,X,X,X,X,X,X,X,X,Y,Y,Y,Y,Y,Y,Y,Y,Z,Z,Z,Z,Z,Z,Z,Z,Std_Combined
8,400.0,-0.05240986248478289,0.005727937146198688,-0.0661370009183883,-0.056719000451266675,-0.0530259981751441,-0.0487505020573735,-0.0365379974246025,400.0,0.32044200994074346,0.020306763931987364,0.2749139666557312,0.3050445094704628,0.3212765157222748,0.33510698378086085,0.3641629815101623,400.0,-0.10978141264989968,0.011177716201805202,-0.1418260037899017,-0.11802700161933895,-0.11071100458502765,-0.10206799767911427,-0.0829849988222122,0.023877086606794475
9,400.0,-0.044653209988027756,0.0051543098982105425,-0.0572749972343444,-0.04845674615353345,-0.04545249789953225,-0.041428249329328454,-0.030164998024702,400.0,0.2812249907851219,0.018067797556838166,0.2412319779396057,0.2674262523651123,0.2819650173187256,0.29427625238895416,0.320169985294342,400.0,-0.11041586993262169,0.01060142520378315,-0.1407890021800995,-0.11837700009346003,-0.11088800057768819,-0.10378674790263176,-0.0841069966554641,0.02157318788295061
10,400.0,-0.009699777550995303,0.004549394985037957,-0.0198339968919754,-0.01319874636828895,-0.01056300103664395,-0.00600900314748285,0.0017720013856887,400.0,0.2743036921322346,0.018151953074252214,0.2347959876060485,0.26019373536109924,0.2745700180530548,0.28743024170398707,0.3116049766540527,400.0,-0.11790237477049229,0.01088472108389801,-0.1483360081911087,-0.12625575065612787,-0.11861849576234815,-0.11087524704635138,-0.0911590009927749,0.021648730868436532
11,400.0,0.07353057241067287,0.0065094682940674015,0.0566649958491325,0.06857999414205548,0.0731494985520839,0.07781550101935861,0.0928370058536529,400.0,0.2612992912530899,0.01718281082475507,0.2244199514389038,0.24848873913288116,0.2621155083179474,0.27329674363136286,0.2954760193824768,400.0,-0.076323509812355,0.007157386356448076,-0.0955429971218109,-0.08173100091516967,-0.07687700167298314,-0.0716119967401027,-0.058653000742197,0.019719288647571897
12,400.0,0.08032489744946357,0.0076909816291770286,0.0606679990887641,0.0741940028965473,0.07964550331234925,0.08549475297331803,0.1026079952716827,400.0,0.2939031730592251,0.019385239303599013,0.2532999515533447,0.27941748499870295,0.2948254942893982,0.30769625306129456,0.332273006439209,400.0,-0.07609703019261356,0.007307236957389462,-0.0957770049571991,-0.08158349990844725,-0.0766860023140907,-0.07151324860751619,-0.058033999055624,0.022098289825902295
13,400.0,0.05178136738017196,0.005536583329595388,0.0382170006632804,0.047663746401667546,0.05140200257301325,0.055839747190475394,0.0677009969949722,400.0,0.2650404077768326,0.017665916712956604,0.2273279428482055,0.2514789849519729,0.2656460106372833,0.27771198749542236,0.2999500036239624,400.0,-0.09990683740004894,0.008909182099181004,-0.1245290040969848,-0.1068239957094192,-0.10051600262522695,-0.0940662492066621,-0.0782010033726692,0.020545361859822284
14,400.0,0.08467788977548477,0.006400161541981278,0.0681299939751625,0.08012675307691096,0.0843099988996982,0.08843199349939818,0.1045800000429153,400.0,0.25470354571938514,0.016095180853352282,0.219491958618164,0.24298076331615445,0.25510749220848083,0.2655609995126724,0.2875999808311462,400.0,-0.04335670246277,0.005259831228017781,-0.0564980022609233,-0.04714925028383725,-0.0440005008131265,-0.0396550018340349,-0.0301000010222196,0.018102009253472526
15,400.0,0.08276487288996574,0.005177151873359882,0.0684920027852058,0.07923525385558597,0.08257000148296355,0.0856544971466064,0.0993560031056404,400.0,0.247406760007143,0.014615909709745767,0.2145849466323852,0.23718978464603419,0.2484055161476135,0.25741349160671234,0.2786800265312195,400.0,-0.0056420175288803475,0.00385516615637191,-0.0145589988678693,-0.0084020001813769,-0.00584450084716075,-0.002821500878781025,0.0032119993120431,0.015977797853787914
16,400.0,0.04057466238737101,0.0028247492187143015,0.032939001917839,0.03861000202596185,0.040633998811244895,0.042372753843665054,0.0490589961409568,400.0,0.23802314847707748,0.013032139968290963,0.2078579664230346,0.22844673693180081,0.23851200938224787,0.2470649927854538,0.2686749696731567,400.0,0.05547532725147899,0.005505678155766523,0.0393019989132881,0.05185875389724965,0.05521500110626215,0.0595072517171502,0.0695519968867302,0.014426654922629794
17,400.0,0.0072297947853803115,0.0019970788373924954,0.0023669973015785,0.005781000480055725,0.0071530006825923,0.0086257494986057,0.0131219998002052,400.0,0.24012992545962333,0.013429422830805964,0.2087360024452209,0.23023426532745356,0.24073448777198792,0.24941924214363093,0.2726939916610718,400.0,0.0648393323551863,0.006545177946247048,0.046239998191595,0.0602647485211491,0.0643239989876747,0.06968699954450128,0.0822129994630813,0.015072394494551028
18,400.0,-0.07334608514793213,0.005881126764308009,-0.0874470025300979,-0.07759149931371205,-0.07310450077056879,-0.06906700134277338,-0.0581699982285499,400.0,0.2804195462167263,0.017474169389024678,0.2396990060806274,0.2675247639417648,0.2805689871311188,0.2929665148258209,0.3244509696960449,400.0,0.029370689950883343,0.007502377787617547,0.0092329997569322,0.024280499201267926,0.028931499458849402,0.034623749554157174,0.0504320003092289,0.019905273681171134
19,400.0,-0.05170610011555249,0.004545338200267544,-0.0634320005774498,-0.05503724981099365,-0.05165749788284295,-0.04857374727725975,-0.0395639985799789,400.0,0.2772638536989689,0.016830841256977782,0.2382459640502929,0.26507171988487244,0.277415007352829,0.2894345074892044,0.3192340135574341,400.0,0.04916525747161355,0.008360350081230985,0.0259349979460239,0.04322425182908773,0.048732001334428746,0.05502375122159718,0.0718889981508255,0.019334755500216076
20,400.0,-0.05397851003333921,0.004698628786332374,-0.0660929977893829,-0.057375499978661475,-0.05386900156736365,-0.05070774722844358,-0.0417069979012012,400.0,0.25111792236566544,0.015807560710144348,0.2137370109558105,0.23950950801372525,0.2513259947299957,0.262405514717102,0.290362000465393,400.0,0.04125479471869762,0.007579795475618471,0.0210919976234436,0.035733999684453,0.0403384976089,0.04648199863731853,0.0619979985058307,0.018149638771304974
21,400.0,-0.07424547499977048,0.005854943325078444,-0.0882849991321563,-0.07847899757325645,-0.0740830041468143,-0.07006600126624099,-0.058737002313137,400.0,0.2568663322925568,0.016366908739128716,0.218159019947052,0.2449467629194259,0.25731098651885986,0.26869127154350275,0.2977079749107361,400.0,0.019394869836978565,0.006954809764233501,0.0018819998949766,0.0143112507648766,0.01891200151294465,0.024349499493837273,0.0387500040233135,0.018722324691969376
22,400.0,-0.0807008124887943,0.006972484926278786,-0.0972350016236305,-0.08584049902856346,-0.08097599819302556,-0.0761600006371736,-0.0624179989099502,400.0,0.31263507917523387,0.018890908326729277,0.2696399688720703,0.29834496974945063,0.3131270110607147,0.3270120024681091,0.3562679886817932,400.0,-0.08219295990653333,0.00911833742669745,-0.1072750017046928,-0.08892299793660641,-0.08313800394535059,-0.07626449875533578,-0.0591990016400814,0.02210488726239485
23,400.0,-0.09146159255877134,0.0065886414026455915,-0.1076470017433166,-0.09595600143074988,-0.09178300201892844,-0.08725074864923948,-0.074023000895977,400.0,0.30217945292592047,0.017962216696884928,0.2605589628219604,0.28883326053619385,0.30265501141548157,0.31550928950309753,0.3453580141067505,400.0,-0.052202747492119624,0.005616234106083969,-0.065880998969078,-0.05639000236988065,-0.0529050007462501,-0.04789225012063975,-0.037721998989582,0.019939746982668767
24,400.0,-0.08777696991339322,0.006772533285905591,-0.1040470004081726,-0.09269325062632552,-0.0880764983594417,-0.08345999941229812,-0.0687519982457161,400.0,0.276033920943737,0.016851405328534047,0.2369489669799804,0.2632712572813034,0.2765999734401703,0.2886672914028168,0.3158580064773559,400.0,-0.06222819260321554,0.006486868402759199,-0.079814001917839,-0.06687400117516512,-0.0631405003368854,-0.05759450048208235,-0.0453820005059242,0.0192851375501955
25,400.0,-0.07276105238124723,0.0061501709801902865,-0.0876199975609779,-0.077362747862935,-0.07309349626302715,-0.06874700076878068,-0.0557520017027854,400.0,0.2812425994873047,0.017437947812929403,0.2420039772987365,0.2679599821567535,0.28196004033088684,0.2943662405014038,0.3207299709320068,400.0,-0.09008402012288567,0.008991863561365441,-0.1159249991178512,-0.09661699831485744,-0.09065299853682515,-0.08435199968516821,-0.0671740025281906,0.0205611341447459
26,400.0,0.02966693980619306,0.0024039727182305686,0.0238209962844848,0.027905998751521048,0.029588498175144147,0.031101750209927524,0.0370130017399787,400.0,0.17784803748130798,0.010128175990458763,0.1535409688949585,0.17022097110748285,0.17822247743606565,0.18479748070240018,0.2023769617080688,400.0,0.04488252482376987,0.00546095722757059,0.029144998639822,0.04124074988067145,0.044412000104784896,0.049045499414205475,0.0585540011525154,0.011755045196215015
27,400.0,-0.0030498874932527132,0.0020118323966624566,-0.0085939988493919,-0.00455724820494645,-0.0032589994370937,-0.0016882494091986751,0.0032579973340034,400.0,0.17944341853260995,0.010474572788011343,0.1539199948310852,0.17206151783466334,0.1797385215759277,0.18669401109218592,0.2053390145301818,400.0,0.05143923241645093,0.006010373672616222,0.0341299995779991,0.04744075238704675,0.050901498645544,0.0559674985706806,0.0668240040540695,0.012242905552526596
28,400.0,0.0023549149744212243,0.0019082586501963815,-0.0026899948716163,0.00092050433158865,0.0022244974970817,0.0037130042910575,0.0085930004715919,400.0,0.2090391619503498,0.0119659984978814,0.1803659796714782,0.20022252202033997,0.2095049917697906,0.21729750931262967,0.23853200674057,400.0,0.058585689999163096,0.006286164395403583,0.0404300019145011,0.054235503077507,0.0580299999564886,0.0632767472416162,0.0750540047883987,0.01365073016118145
29,400.0,0.03546154009178276,0.0025028709005507663,0.0284700021147727,0.0336792469024658,0.03545950353145595,0.036976747214794145,0.0430499985814094,400.0,0.20701617032289504,0.011484691621848968,0.1799549460411071,0.19844424724578855,0.2074950039386749,0.214875042438507,0.2346009612083435,400.0,0.050553182456642344,0.005471857180176475,0.0344740003347396,0.0468015009537339,0.05007299780845635,0.054568252526223625,0.0644240006804466,0.012965482073337673
30,400.0,-0.08363547248765822,0.006534219308621234,-0.0991889983415603,-0.08817049860954278,-0.08368249610066406,-0.07931949943304058,-0.0650779977440834,400.0,0.23487446889281272,0.015218449865734186,0.1986069679260254,0.22362251579761497,0.23533698916435242,0.2457884699106216,0.2722119688987732,400.0,-0.01630168002564455,0.004810289988415265,-0.0264329984784126,-0.020311500411480624,-0.0161474999040365,-0.012261250987648875,-0.004806999117136,0.017246336656277804
31,400.0,-0.07370488021522757,0.0058475517378256845,-0.087796002626419,-0.07780125178396699,-0.07344099879264825,-0.06969424709677696,-0.0578910000622272,400.0,0.2299502408504486,0.015067207772215726,0.1938170194625854,0.21882274746894834,0.23041701316833496,0.24054700136184684,0.2672669887542724,400.0,0.008666507417801728,0.006339772142836222,-0.0065209995955228,0.00402425089851015,0.0083134993910789,0.013503747992217475,0.0257020033895969,0.01736108643491957
32,400.0,-0.0715372449625283,0.005803769319778334,-0.0855299979448318,-0.07555200159549708,-0.0713174976408481,-0.0675457455217838,-0.0559710003435611,400.0,0.2011154729127884,0.013757020448184649,0.167769968509674,0.19087827205657953,0.20145449042320246,0.21089801192283625,0.2347930073738098,400.0,-0.0015297600300982516,0.005710551306645693,-0.0142000000923872,-0.006043751724064325,-0.001732999458909,0.003166000824421625,0.0129420012235641,0.015985923375107354
33,400.0,-0.07905495522543785,0.006285469464317553,-0.0938609987497329,-0.08334499970078466,-0.07893599942326546,-0.07514025084674357,-0.0614290013909339,400.0,0.20569415688514708,0.013765824754457713,0.1726620197296142,0.1952569931745529,0.20601701736450195,0.21583852171897883,0.2388399839401245,400.0,-0.026694322493858592,0.004741494094607088,-0.0358470007777214,-0.0309172505512833,-0.0259865010157227,-0.022398248780518673,-0.0174399986863136,0.01585833609829553
34,400.0,-0.07488824773579833,0.0060403574711664285,-0.0892800018191337,-0.07906950078904623,-0.07468700036406516,-0.07119349576532837,-0.0580609962344169,400.0,0.17596896305680276,0.012244448296511043,0.1465739607810974,0.16657751798629758,0.1769450008869171,0.18518626689910886,0.2048909664154052,400.0,-0.03470054245088245,0.004357587726415133,-0.0429219976067543,-0.0386130018159747,-0.0348064992576837,-0.030768748372793125,-0.0266640000045299,0.014331817863021148
35,400.0,-0.06981835499405857,0.0054514080055288626,-0.0830800011754036,-0.07357000373303885,-0.06949450075626365,-0.0662839990109205,-0.0550509989261627,400.0,0.1707661010324955,0.011859585589024287,0.1415849924087524,0.16177625954151148,0.1713134944438934,0.1792982816696167,0.1994209885597229,400.0,-0.009092877497896501,0.004970634028152609,-0.0196209996938705,-0.013221749803051325,-0.009330500382929999,-0.00487399892881505,0.0029730014503002,0.013966918852344112
36,400.0,-0.06949253996834155,0.005175220980425283,-0.0827199965715408,-0.0730102509260177,-0.06904799863696096,-0.0660935007035732,-0.0556769967079162,400.0,0.14149939745664597,0.010044460188440473,0.116657018661499,0.13386100530624387,0.1422905325889587,0.1488977670669555,0.1652619838714599,400.0,-0.018652655032928983,0.003989092627947213,-0.0260520000010728,-0.022239749319851322,-0.01854900084435935,-0.015099000185728049,-0.0103929992765188,0.01198277733531515
37,400.0,-0.07253649515099819,0.005751474599591609,-0.0866520032286644,-0.0764482524245977,-0.07236600294709206,-0.06877524591982365,-0.0568399988114833,400.0,0.14712978124618525,0.010547824575184474,0.1217110157012939,0.13910299539566037,0.14831799268722534,0.1551880091428756,0.1715999841690063,400.0,-0.04282795003615315,0.004052310457674115,-0.0512490011751651,-0.046200249344110475,-0.0428665000945329,-0.03937625046819447,-0.0346039980649948,0.012679009558478452
38,400.0,0.06701749535277482,0.004006341073123648,0.0558029934763908,0.0643500015139579,0.06706900149583815,0.06970575079321858,0.0792229995131492,400.0,0.24051740735769273,0.013287650250007554,0.2100959420204162,0.23148874938488004,0.24126449227333063,0.24967499077320096,0.2703679800033569,400.0,0.0297717075143009,0.004237746536716586,0.016865000128746,0.026966501027345626,0.0300974994897842,0.03287999983876937,0.0395649969577789,0.014511061769222016
39,400.0,0.06985985251143571,0.004145996973667578,0.0576729997992515,0.06720000132918358,0.0697159990668296,0.0725469980388879,0.0820610001683235,400.0,0.1851209035515785,0.010645322591915701,0.16041100025177,0.17776645720005027,0.18573850393295285,0.1922492533922195,0.2090719938278198,400.0,-0.00793631501961495,0.003261505621249529,-0.0163829997181892,-0.01007950026541945,-0.007786000613123151,-0.005581000121310275,-0.0003359988331794,0.011880639835844439
40,400.0,0.0558458223380148,0.003401744043540878,0.045476995408535,0.053671248257160124,0.0557745024561882,0.058325506746768875,0.0653230026364326,400.0,0.17931580781936646,0.010116650640413899,0.1553629636764526,0.17199249565601346,0.1796405017375946,0.18612472712993616,0.2030649781227111,400.0,0.022966287462040737,0.004195602425217968,0.0106710009276866,0.020147250033915,0.023060998879373053,0.026165001560002524,0.033280000090599,0.011468285069200524
41,400.0,0.06158831702545282,0.003608073739818875,0.050644002854824,0.05924225226044652,0.061488002538681,0.06399200297892092,0.0716690048575401,400.0,0.20897670909762384,0.011598730624536303,0.1820299625396728,0.20043623447418207,0.20944249629974365,0.21702775359153745,0.2358459830284118,400.0,0.02662229257170106,0.0041839400193681075,0.0141410008072853,0.02372049959376445,0.0267944997176527,0.029693999327719173,0.0367630012333393,0.01284733833516487
42,400.0,0.0760690475441515,0.004414519650142004,0.0636179968714714,0.07331050187349318,0.07595750316977495,0.07889549434185025,0.0894520059227943,400.0,0.2150843745470047,0.012343097492673684,0.186860978603363,0.20635424554347986,0.2158244848251342,0.2231815159320831,0.2421939969062805,400.0,-0.006642027494963212,0.003519152110533983,-0.0152460001409053,-0.0091422498226165,-0.00661600055173035,-0.0039887502789497,0.0008390005677938,0.013572931556307689
43,400.0,0.023528079912066405,0.004788610447539872,0.01367599517107,0.01985875330865375,0.0229515023529529,0.027421003207564326,0.0360089987516403,400.0,0.26831046149134635,0.017916890239137118,0.2299099564552307,0.2542539983987808,0.26866549253463745,0.2813589870929718,0.3039020299911499,400.0,-0.11382352745160457,0.010252841115856417,-0.1421689987182617,-0.12175349891185758,-0.11455550044775005,-0.10717474855482576,-0.0889209955930709,0.021191189131489787
44,400.0,-0.08659827750176188,0.0066556736745442616,-0.1023680046200752,-0.09136200137436382,-0.08664649724960324,-0.08189774677157399,-0.0680940002202987,400.0,0.2619648437201977,0.016430155134663494,0.2230910062789917,0.2500117123126983,0.2623519897460937,0.2739627510309219,0.3027960062026977,400.0,-0.005329932476161012,0.005089650866334599,-0.0172359999269247,-0.00920174969360225,-0.0051544997841119,-0.001372499624267175,0.0086200013756752,0.01844322465710135
45,400.0,-0.08728819258511063,0.006609766406915461,-0.1028110012412071,-0.0921915005892515,-0.0873955003917217,-0.08267124742269512,-0.069581001996994,400.0,0.28425788328051566,0.01754019292962981,0.2432559728622436,0.2713167518377304,0.28442850708961487,0.2967757433652878,0.3285279870033264,400.0,0.00576108746230599,0.005627920939880396,-0.0082490006461739,0.001670999918133,0.005618997849524,0.009735998697578852,0.0220520012080669,0.019570919091043425
46,400.0,-0.072213347768411,0.005961135823317123,-0.0867470055818557,-0.07627425342798227,-0.07245500013232226,-0.06833099946379656,-0.0550009980797767,400.0,0.21200764626264573,0.01414262657615095,0.1795250177383422,0.20128700137138367,0.21282449364662165,0.2225749939680099,0.2443639636039734,400.0,-0.07618157269433137,0.006906362418803523,-0.095437005162239,-0.0815514978021383,-0.0768534988164901,-0.07130475342273704,-0.0595350004732608,0.01682993965040717
47,400.0,-0.05647316503338512,0.005080580172595937,-0.0686980038881301,-0.0599894989281892,-0.0568779986351728,-0.0532177500426769,-0.0422219969332218,400.0,0.21365851804614067,0.014385308212602173,0.1815739870071411,0.20247925817966458,0.21470350027084345,0.22440248727798456,0.2453349828720092,400.0,-0.09822513498365876,0.008388373076458403,-0.1221230030059814,-0.10431375168263908,-0.09906249865889545,-0.09269350022077555,-0.0781300067901611,0.01741017490238357
48,400.0,-0.06461586762219662,0.0056497367615838305,-0.0783270001411438,-0.06857724860310552,-0.0651835016906261,-0.061162748374044874,-0.0489119999110698,400.0,0.24622555688023567,0.015951894227100576,0.2104719877243042,0.23401497304439536,0.2472899854183197,0.2579237818717956,0.2817620038986206,400.0,-0.09487323231995103,0.008730329323217184,-0.1198119968175888,-0.10140799917280668,-0.09577549993991845,-0.08928524702787394,-0.0731730014085769,0.019042087726917505
49,400.0,-0.08057619750499721,0.006398868425526214,-0.0959670022130012,-0.08512074686586853,-0.0809849984943866,-0.07671325281262395,-0.0621519982814788,400.0,0.24402443140745164,0.01555755015473392,0.2080959677696228,0.23189802467823026,0.24447998404502863,0.25573050975799555,0.2801420092582702,400.0,-0.0699051125720143,0.006821048670884827,-0.0888929963111877,-0.07507450133562088,-0.0706925019621849,-0.06505225040018557,-0.0526780001819133,0.018152398985115916
50,400.0,0.048255932517349664,0.004916989389641659,0.0338620021939277,0.0447349995374679,0.048131495714187594,0.05129000172019002,0.0628280043601989,400.0,0.20646342113614083,0.013698590466428786,0.1769229769706726,0.196014255285263,0.20681649446487424,0.21636775135993955,0.2339909672737121,400.0,-0.09641812248155471,0.007897593106749168,-0.1181129962205886,-0.1022777501493692,-0.09713549911975855,-0.09109400026500222,-0.0771549940109252,0.016558989773067505
51,400.0,0.06505573252215978,0.005877025819772343,0.0480419918894767,0.0610325057059526,0.06499100103974335,0.06839875131845467,0.0821440070867538,400.0,0.2011458034813404,0.012992463630302724,0.1725959777832031,0.1915182620286941,0.20136800408363342,0.2101410031318664,0.2279080152511596,400.0,-0.07266412718221542,0.0059727191087574375,-0.088527001440525,-0.0768552534282207,-0.0732530020177364,-0.0684027504175901,-0.0579599998891353,0.015460171966156329
52,400.0,0.06898591229692098,0.0059253556024002835,0.052555002272129,0.0647504925727844,0.06879949569702146,0.07251749932765955,0.0865640044212341,400.0,0.2303510858118534,0.014960154010476498,0.1978289484977722,0.21933475136756891,0.23063400387763971,0.24072749912738794,0.2605239748954773,400.0,-0.07398378763347861,0.006547872223463357,-0.0915279984474182,-0.07899424806237215,-0.07480899989604944,-0.06942450068891043,-0.0579279996454715,0.017372123580232653
53,400.0,0.04987998997792596,0.0050945177491062265,0.0359660014510154,0.046043494716286604,0.0497125014662742,0.05328650027513497,0.0648349970579147,400.0,0.23519195809960367,0.015586585875906396,0.2016949653625488,0.22331397235393524,0.2357789874076843,0.24636623263359064,0.2662429809570312,400.0,-0.09788466986268755,0.008524556418388899,-0.1212110072374343,-0.1042839996516704,-0.0987740010023117,-0.09214974939823145,-0.0772809982299804,0.018481445627798125
54,400.0,0.07212209476158019,0.0053655404539429035,0.0577389970421791,0.06857425160706042,0.07168050482869145,0.0751172564923763,0.0890470072627067,400.0,0.19336556613445283,0.011851499567524815,0.1665059924125671,0.18482676148414606,0.19387650489807123,0.2013869732618331,0.2186390161514282,400.0,-0.04161695250309999,0.003876733708382179,-0.0516270026564598,-0.04435874987393613,-0.04175850003957745,-0.038910249248146976,-0.0318880006670951,0.013574834459677412
55,400.0,0.07828237215057011,0.005556515276801663,0.0637520030140876,0.07455950044095512,0.077819999307394,0.08127850107848643,0.0959570035338401,400.0,0.22318184718489648,0.01379351927961142,0.192419946193695,0.21343950927257532,0.2239329814910888,0.23240372538566584,0.2520070075988769,400.0,-0.041892187488265294,0.004510743376412624,-0.0531990006566047,-0.04515950009226795,-0.0423470009118318,-0.038602750748395906,-0.0306199993938207,0.01553971820678202
56,400.0,0.05819183228537435,0.00411724723998213,0.0468479916453361,0.05550924874842163,0.0580624938011169,0.06069949828088275,0.0707770064473152,400.0,0.1278364740312099,0.0075057472804396395,0.1098969578742981,0.12232077121734615,0.12820002436637873,0.13311478495597837,0.1439419984817505,400.0,-0.010777022558031557,0.0030359784411277636,-0.0187459997832775,-0.0129027494695037,-0.0108190011233091,-0.008455999428406325,-0.0032449997961521,0.009083233574446936
57,400.0,0.04248165253549809,0.003462909679124594,0.0333689972758293,0.0402034949511289,0.042188499122858,0.044462496414780554,0.053226001560688,400.0,0.12297299250960346,0.007064015236697216,0.1055719852447509,0.11793950200080869,0.12328201532363885,0.1277602910995483,0.1389259696006775,400.0,0.015945570005569558,0.004020563335950955,0.0048730000853538,0.013105499558150699,0.0156680010259151,0.019066498149186324,0.0258099995553493,0.008834986375114469
58,400.0,0.049439797587692694,0.0032996282977401366,0.039852000772953,0.04728774912655347,0.0493620000779628,0.05159150622785087,0.0591940060257911,400.0,0.15062461882829667,0.008584785505700963,0.129889965057373,0.14443027973175043,0.15096101164817805,0.1564117670059204,0.1704480051994323,400.0,0.0195268824556842,0.004157236329729519,0.0074729993939399,0.016643999144434873,0.01952850259840485,0.022759252693504026,0.0298539996147155,0.01009300267429687
59,400.0,0.06394566213712093,0.004009571548328694,0.0521559938788414,0.06138100475072855,0.06388999894261355,0.0666810031980276,0.0757329985499382,400.0,0.15615128844976425,0.009079176953043444,0.1348029971122741,0.1495832204818725,0.15654602646827695,0.16228796541690826,0.176156997680664,400.0,-0.009377992606023278,0.003121784847432758,-0.0177530013024806,-0.011398499598726625,-0.00930500030517575,-0.007117249886505224,-0.0017300006002187,0.010404501851578622
60,400.0,0.062248687576502516,0.005463608401389379,0.0473650023341178,0.058424497023224775,0.061858501285314504,0.0652437545359134,0.0784830078482627,400.0,0.1362610132992267,0.008601327531697147,0.1166139841079711,0.13036523759365076,0.1367180049419403,0.14213147759437555,0.1536659598350525,400.0,-0.04261146757751698,0.003184378567049203,-0.0505160018801689,-0.04496074933558697,-0.042641500011086395,-0.04016449954360715,-0.0348570011556148,0.010675866191066011
61,400.0,0.06692496510222551,0.0053415452009739454,0.0522970035672187,0.06333899684250352,0.06664899364113805,0.06993524916470048,0.0833769962191581,400.0,0.16460906431078912,0.010228047641057746,0.141349971294403,0.1575592458248138,0.1650789976119995,0.171512484550476,0.1859830021858215,400.0,-0.042086337534710715,0.0034354755212765114,-0.0509690009057521,-0.0445215012878179,-0.042168002575635855,-0.039606749080121476,-0.0334630012512207,0.012039416752446309
62,400.0,0.06183097461238498,0.005734167321780318,0.0448809936642646,0.057946752756834,0.0617490001022815,0.0650879982858896,0.0783090069890022,400.0,0.17277761086821555,0.011438243770408673,0.1477659940719604,0.1642147153615951,0.17303851246833796,0.1810432076454162,0.195976972579956,400.0,-0.07193866264075037,0.005425671813611805,-0.0863950029015541,-0.07583075203001495,-0.0724899992346763,-0.06803924776613705,-0.0584760010242462,0.013897913874193051
